date,value,amount_deposited,amount_bought,amount_sold,cumNet,amount_return_cum,percent_return_cum
2012-08-28,98894.59,0.0,0.0,0.0,19965.0,78929.59,395.34
2012-08-29,98713.2,0.0,0.0,0.0,19965.0,78748.2,394.43
2012-08-30,97633.76,0.0,0.0,0.0,19965.0,77668.76,389.02
2012-08-31,97831.95,0.0,0.0,0.0,19965.0,77866.95,390.02
2012-09-01,97831.95,0.0,0.0,0.0,19965.0,77866.95,390.02
2012-09-02,97831.95,0.0,0.0,0.0,19965.0,77866.95,390.02
2012-09-03,97867.1,0.0,0.0,0.0,19965.0,77902.1,390.19
2012-09-04,98496.16,0.0,0.0,0.0,19965.0,78531.16,393.34
2012-09-05,97698.88,0.0,0.0,0.0,19965.0,77733.88,389.35
2012-09-06,98640.99,0.0,0.0,0.0,19965.0,78675.99,394.07
2012-09-07,99319.83,0.0,0.0,0.0,19965.0,79354.83,397.47
2012-09-08,99319.83,0.0,0.0,0.0,19965.0,79354.83,397.47
2012-09-09,99319.83,0.0,0.0,0.0,19965.0,79354.83,397.47
2012-09-10,96821.75,0.0,0.0,-27.0,19938.0,76883.75,385.61
2012-09-11,96184.8,0.0,10.0,0.0,19948.0,76236.8,382.18
2012-09-12,97096.34,0.0,0.0,0.0,19948.0,77148.34,386.75
2012-09-13,98608.66,0.0,0.0,0.0,19948.0,78660.66,394.33
2012-09-14,99735.41,0.0,0.0,0.0,19948.0,79787.41,399.98
2012-09-15,99735.41,0.0,0.0,0.0,19948.0,79787.41,399.98
2012-09-16,99735.41,0.0,0.0,0.0,19948.0,79787.41,399.98
2012-09-17,100184.04,0.0,0.0,0.0,19948.0,80236.04,402.23
2012-09-18,100465.74,0.0,0.0,0.0,19948.0,80517.74,403.64
2012-09-19,100577.52,0.0,0.0,0.0,19948.0,80629.52,404.2
2012-09-20,100236.38,0.0,10.0,0.0,19958.0,80278.38,402.24
2012-09-21,100456.06,0.0,10.0,0.0,19968.0,80488.06,403.09
2012-09-22,100456.06,0.0,0.0,0.0,19968.0,80488.06,403.09
2012-09-23,100456.06,0.0,0.0,0.0,19968.0,80488.06,403.09
2012-09-24,99329.79,0.0,0.0,0.0,19968.0,79361.79,397.44
2012-09-25,97466.49,0.0,0.0,0.0,19968.0,77498.49,388.11
2012-09-26,96400.6,0.0,0.0,0.0,19968.0,76432.6,382.78
2012-09-27,98089.96,0.0,0.0,0.0,19968.0,78121.96,391.24
2012-09-28,96292.77,0.0,0.0,0.0,19968.0,76324.77,382.24
2012-09-29,96292.77,0.0,0.0,0.0,19968.0,76324.77,382.24
2012-09-30,96292.77,0.0,0.0,0.0,19968.0,76324.77,382.24
2012-10-01,96138.95,0.0,0.0,0.0,19968.0,76170.95,381.47
2012-10-02,96288.72,0.0,0.0,0.0,19968.0,76320.72,382.22
2012-10-03,97695.9,0.0,0.0,0.0,19968.0,77727.9,389.26
2012-10-04,96753.93,0.0,0.0,0.0,19968.0,76785.93,384.54
2012-10-05,95166.14,0.0,0.0,0.0,19968.0,75198.14,376.59
2012-10-06,95166.14,0.0,0.0,0.0,19968.0,75198.14,376.59
2012-10-07,95166.14,0.0,0.0,0.0,19968.0,75198.14,376.59
2012-10-08,93852.33,0.0,0.0,-206.0,19762.0,74090.33,374.91
2012-10-09,94739.43,0.0,45.0,0.0,19807.0,74932.43,378.31
2012-10-10,95264.97,0.0,0.0,0.0,19807.0,75457.97,380.97
2012-10-11,93632.42,0.0,0.0,0.0,19807.0,73825.42,372.72
2012-10-12,93785.91,0.0,0.0,0.0,19807.0,73978.91,373.5
2012-10-13,93785.91,0.0,0.0,0.0,19807.0,73978.91,373.5
2012-10-14,93823.15,0.0,42.0,0.0,19849.0,73974.15,372.68
2012-10-15,94397.45,0.0,0.0,0.0,19849.0,74548.45,375.58
2012-10-16,96184.79,0.0,0.0,0.0,19849.0,76335.79,384.58
2012-10-17,95615.69,0.0,0.0,0.0,19849.0,75766.69,381.72
2012-10-18,94554.42,0.0,0.0,0.0,19849.0,74705.42,376.37
2012-10-19,91473.77,0.0,0.0,0.0,19849.0,71624.77,360.85
2012-10-20,91473.77,0.0,0.0,0.0,19849.0,71624.77,360.85
2012-10-21,91473.77,0.0,0.0,0.0,19849.0,71624.77,360.85
2012-10-22,94578.72,0.0,0.0,0.0,19849.0,74729.72,376.49
2012-10-23,92238.9,0.0,0.0,0.0,19849.0,72389.9,364.7
2012-10-24,92191.0,0.0,0.0,0.0,19849.0,72342.0,364.46
2012-10-25,90922.14,0.0,0.0,0.0,19849.0,71073.14,358.07
2012-10-26,90203.92,0.0,0.0,0.0,19849.0,70354.92,354.45
2012-10-27,90203.92,0.0,0.0,0.0,19849.0,70354.92,354.45
2012-10-28,90203.92,0.0,0.0,0.0,19849.0,70354.92,354.45
2012-10-29,90184.63,0.0,0.0,0.0,19849.0,70335.63,354.35
2012-10-30,90309.09,0.0,25.0,0.0,19874.0,70435.09,354.41
2012-10-31,89323.47,0.0,0.0,0.0,19874.0,69449.47,349.45
2012-11-01,89377.58,0.0,0.0,0.0,19874.0,69503.58,349.72
2012-11-02,86962.55,0.0,0.0,0.0,19874.0,67088.55,337.57
2012-11-03,86962.55,0.0,0.0,0.0,19874.0,67088.55,337.57
2012-11-04,86962.55,0.0,0.0,0.0,19874.0,67088.55,337.57
2012-11-05,88458.34,0.0,0.0,0.0,19874.0,68584.34,345.1
2012-11-06,88576.42,0.0,0.0,0.0,19874.0,68702.42,345.69
2012-11-07,85173.64,0.0,25.0,0.0,19899.0,65274.64,328.03
2012-11-08,82602.66,0.0,0.0,0.0,19899.0,62703.66,315.11
2012-11-09,83729.34,0.0,0.0,0.0,19899.0,63830.34,320.77
2012-11-10,83729.34,0.0,0.0,0.0,19899.0,63830.34,320.77
2012-11-11,83729.34,0.0,0.0,0.0,19899.0,63830.34,320.77
2012-11-12,83664.8,0.0,0.0,0.0,19899.0,63765.8,320.45
2012-11-13,83724.69,0.0,0.0,0.0,19899.0,63825.69,320.75
2012-11-14,82869.42,999.0,0.0,0.0,19899.0,62970.42,316.45
2012-11-15,81632.7,0.0,0.0,0.0,19899.0,61733.7,310.24
2012-11-16,81718.41,0.0,0.0,0.0,19899.0,61819.41,310.67
2012-11-17,81718.41,0.0,0.0,0.0,19899.0,61819.41,310.67
2012-11-18,81718.41,0.0,0.0,0.0,19899.0,61819.41,310.67
2012-11-19,86548.51,0.0,0.0,0.0,19899.0,66649.51,334.94
2012-11-20,86023.02,0.0,0.0,0.0,19899.0,66124.02,332.3
2012-11-21,86014.86,0.0,0.0,0.0,19899.0,66115.86,332.26
2012-11-22,86069.3,0.0,0.0,0.0,19899.0,66170.3,332.53
2012-11-23,87314.3,0.0,0.0,0.0,19899.0,67415.3,338.79
2012-11-24,87314.3,0.0,0.0,0.0,19899.0,67415.3,338.79
2012-11-25,87314.3,0.0,0.0,0.0,19899.0,67415.3,338.79
2012-11-26,88860.77,0.0,0.0,0.0,19899.0,68961.77,346.56
2012-11-27,88237.82,0.0,0.0,0.0,19899.0,68338.82,343.43
2012-11-28,88153.67,0.0,0.0,0.0,19899.0,68254.67,343.01
2012-11-29,89068.07,0.0,0.0,0.0,19899.0,69169.07,347.6
2012-11-30,88808.5,0.0,308.0,0.0,20207.0,68601.5,339.49
2012-12-01,88808.5,0.0,0.0,0.0,20207.0,68601.5,339.49
2012-12-02,88808.5,3484.0,0.0,0.0,20207.0,68601.5,339.49
2012-12-03,88978.71,0.0,0.0,0.0,20207.0,68771.71,340.34
2012-12-04,87323.76,0.0,0.0,0.0,20207.0,67116.76,332.15
2012-12-05,82911.35,0.0,0.0,0.0,20207.0,62704.35,310.31
2012-12-06,84078.85,0.0,0.0,0.0,20207.0,63871.85,316.09
2012-12-07,82662.41,0.0,0.0,0.0,20207.0,62455.41,309.08
2012-12-08,82662.41,0.0,0.0,0.0,20207.0,62455.41,309.08
2012-12-09,82662.41,0.0,0.0,0.0,20207.0,62455.41,309.08
2012-12-10,82310.96,0.0,0.0,0.0,20207.0,62103.96,307.34
2012-12-11,83610.65,0.0,0.0,0.0,20207.0,63403.65,313.77
2012-12-12,83142.21,0.0,0.0,0.0,20207.0,62935.21,311.45
2012-12-13,82926.47,0.0,1235.0,0.0,21442.0,61484.47,286.75
2012-12-14,80598.09,0.0,0.0,0.0,21442.0,59156.09,275.89
2012-12-15,80598.09,0.0,0.0,0.0,21442.0,59156.09,275.89
2012-12-16,80598.09,0.0,0.0,0.0,21442.0,59156.09,275.89
2012-12-17,81532.91,0.0,0.0,0.0,21442.0,60090.91,280.25
2012-12-18,83745.16,0.0,471.0,0.0,21913.0,61832.16,282.17
2012-12-19,82580.29,0.0,0.0,0.0,21913.0,60667.29,276.86
2012-12-20,82089.08,0.0,0.0,0.0,21913.0,60176.08,274.61
2012-12-21,81517.42,0.0,0.0,0.0,21913.0,59604.42,272.0
2012-12-22,81517.42,0.0,0.0,0.0,21913.0,59604.42,272.0
2012-12-23,82025.12,0.0,612.0,0.0,22525.0,59500.12,264.15
2012-12-24,82630.07,0.0,0.0,0.0,22525.0,60105.07,266.84
2012-12-25,82630.07,0.0,0.0,0.0,22525.0,60105.07,266.84
2012-12-26,81862.12,0.0,0.0,0.0,22525.0,59337.12,263.43
2012-12-27,82155.99,0.0,0.0,0.0,22525.0,59630.99,264.73
2012-12-28,81296.3,4966.0,0.0,0.0,22525.0,58771.3,260.92
2012-12-29,81296.3,0.0,0.0,0.0,22525.0,58771.3,260.92
2012-12-30,81296.3,0.0,0.0,0.0,22525.0,58771.3,260.92
2012-12-31,83892.44,0.0,0.0,0.0,22525.0,61367.44,272.44
2013-01-01,83892.44,0.0,0.0,0.0,22525.0,61367.44,272.44
2013-01-02,86013.2,0.0,0.0,0.0,22525.0,63488.2,281.86
2013-01-03,85171.16,0.0,0.0,0.0,22525.0,62646.16,278.12
2013-01-04,84285.23,0.0,0.0,0.0,22525.0,61760.23,274.19
2013-01-05,84285.23,0.0,0.0,0.0,22525.0,61760.23,274.19
2013-01-06,84285.23,0.0,0.0,0.0,22525.0,61760.23,274.19
2013-01-07,85528.52,0.0,1644.0,0.0,24169.0,61359.52,253.88
2013-01-08,85463.45,0.0,0.0,0.0,24169.0,61294.45,253.61
2013-01-09,84929.04,0.0,0.0,0.0,24169.0,60760.04,251.4
2013-01-10,86155.79,0.0,0.0,0.0,24169.0,61986.79,256.47
2013-01-11,85071.12,0.0,0.0,0.0,24169.0,60902.12,251.98
2013-01-12,85071.12,0.0,0.0,0.0,24169.0,60902.12,251.98
2013-01-13,85071.12,0.0,0.0,0.0,24169.0,60902.12,251.98
2013-01-14,82943.74,0.0,0.0,0.0,24169.0,58774.74,243.18
2013-01-15,81163.23,0.0,0.0,0.0,24169.0,56994.23,235.82
2013-01-16,83524.56,0.0,0.0,0.0,24169.0,59355.56,245.59
2013-01-17,83579.62,0.0,0.0,0.0,24169.0,59410.62,245.81
2013-01-18,83428.54,0.0,0.0,0.0,24169.0,59259.54,245.19
2013-01-19,83428.54,0.0,0.0,0.0,24169.0,59259.54,245.19
2013-01-20,83428.54,0.0,0.0,0.0,24169.0,59259.54,245.19
2013-01-21,84140.64,0.0,828.0,0.0,24997.0,59143.64,236.6
2013-01-22,85385.15,0.0,0.0,0.0,24997.0,60388.15,241.58
2013-01-23,86592.94,0.0,0.0,0.0,24997.0,61595.94,246.41
2013-01-24,78950.43,0.0,0.0,0.0,24997.0,53953.43,215.84
2013-01-25,78006.69,0.0,0.0,0.0,24997.0,53009.69,212.06
2013-01-26,78006.69,0.0,0.0,0.0,24997.0,53009.69,212.06
2013-01-27,78006.69,0.0,0.0,0.0,24997.0,53009.69,212.06
2013-01-28,79270.92,0.0,0.0,0.0,24997.0,54273.92,217.12
2013-01-29,80844.66,0.0,0.0,0.0,24997.0,55847.66,223.42
2013-01-30,80341.44,0.0,0.0,0.0,24997.0,55344.44,221.4
2013-01-31,79870.65,0.0,0.0,0.0,24997.0,54873.65,219.52
2013-02-01,79445.27,0.0,0.0,0.0,24997.0,54448.27,217.82
2013-02-02,79445.27,0.0,0.0,0.0,24997.0,54448.27,217.82
2013-02-03,79445.27,0.0,0.0,0.0,24997.0,54448.27,217.82
2013-02-04,78454.3,0.0,0.0,0.0,24997.0,53457.3,213.85
2013-02-05,81143.9,0.0,933.0,0.0,25930.0,55213.9,212.93
2013-02-06,81496.18,0.0,0.0,0.0,25930.0,55566.18,214.29
2013-02-07,82696.02,0.0,0.0,0.0,25930.0,56766.02,218.92
2013-02-08,83455.89,0.0,0.0,0.0,25930.0,57525.89,221.85
2013-02-09,83455.89,0.0,0.0,0.0,25930.0,57525.89,221.85
2013-02-10,83455.89,0.0,0.0,0.0,25930.0,57525.89,221.85
2013-02-11,83679.9,0.0,0.0,0.0,25930.0,57749.9,222.71
2013-02-12,83918.86,0.0,866.0,0.0,26796.0,57122.86,213.18
2013-02-13,83586.85,0.0,0.0,0.0,26796.0,56790.85,211.94
2013-02-14,84040.47,0.0,0.0,0.0,26796.0,57244.47,213.63
2013-02-15,83540.05,0.0,0.0,0.0,26796.0,56744.05,211.76
2013-02-16,83540.05,0.0,0.0,0.0,26796.0,56744.05,211.76
2013-02-17,83540.05,0.0,0.0,0.0,26796.0,56744.05,211.76
2013-02-18,83524.67,0.0,0.0,0.0,26796.0,56728.67,211.71
2013-02-19,83818.48,0.0,0.0,0.0,26796.0,57022.48,212.8
2013-02-20,82489.23,0.0,0.0,0.0,26796.0,55693.23,207.84
2013-02-21,82852.63,0.0,0.0,0.0,26796.0,56056.63,209.2
2013-02-22,83417.34,0.0,0.0,0.0,26796.0,56621.34,211.31
2013-02-23,83417.34,0.0,0.0,0.0,26796.0,56621.34,211.31
2013-02-24,84177.34,0.0,760.0,0.0,27556.0,56621.34,205.48
2013-02-25,83816.01,0.0,0.0,0.0,27556.0,56260.01,204.17
2013-02-26,84126.26,0.0,0.0,0.0,27556.0,56570.26,205.29
2013-02-27,84027.2,0.0,0.0,0.0,27556.0,56471.2,204.93
2013-02-28,83546.83,0.0,0.0,0.0,27556.0,55990.83,203.19
2013-03-01,82114.37,0.0,0.0,0.0,27556.0,54558.37,197.99
2013-03-02,82114.37,0.0,0.0,0.0,27556.0,54558.37,197.99
2013-03-03,82114.37,0.0,0.0,0.0,27556.0,54558.37,197.99
2013-03-04,81425.0,0.0,0.0,0.0,27556.0,53869.0,195.49
2013-03-05,82720.43,0.0,0.0,0.0,27556.0,55164.43,200.19
2013-03-06,81945.39,0.0,0.0,0.0,27556.0,54389.39,197.38
2013-03-07,83417.09,0.0,0.0,0.0,27556.0,55861.09,202.72
2013-03-08,83629.47,0.0,0.0,0.0,27556.0,56073.47,203.49
2013-03-09,83629.47,0.0,0.0,0.0,27556.0,56073.47,203.49
2013-03-10,83629.47,0.0,0.0,0.0,27556.0,56073.47,203.49
2013-03-11,84997.57,0.0,0.0,0.0,27556.0,57441.57,208.45
2013-03-12,83767.91,0.0,0.0,0.0,27556.0,56211.91,203.99
2013-03-13,83782.38,0.0,0.0,0.0,27556.0,56226.38,204.04
2013-03-14,84396.77,0.0,0.0,0.0,27556.0,56840.77,206.27
2013-03-15,84958.02,0.0,0.0,0.0,27556.0,57402.02,208.31
2013-03-16,84958.02,0.0,0.0,0.0,27556.0,57402.02,208.31
2013-03-17,84958.02,0.0,0.0,0.0,27556.0,57402.02,208.31
2013-03-18,86166.63,0.0,0.0,0.0,27556.0,58610.63,212.7
2013-03-19,86196.91,0.0,266.0,0.0,27822.0,58374.91,209.82
2013-03-20,85902.14,0.0,0.0,0.0,27822.0,58080.14,208.76
2013-03-21,86512.11,0.0,374.0,0.0,28196.0,58316.11,206.82
2013-03-22,87411.98,0.0,0.0,0.0,28196.0,59215.98,210.02
2013-03-23,87411.98,0.0,0.0,0.0,28196.0,59215.98,210.02
2013-03-24,87411.98,0.0,0.0,0.0,28196.0,59215.98,210.02
2013-03-25,87074.65,777.0,0.0,0.0,28196.0,58878.65,208.82
2013-03-26,87366.34,0.0,0.0,0.0,28196.0,59170.34,209.85
2013-03-27,86312.32,0.0,0.0,0.0,28196.0,58116.32,206.12
2013-03-28,85351.12,0.0,0.0,0.0,28196.0,57155.12,202.71
2013-03-29,85351.12,0.0,0.0,0.0,28196.0,57155.12,202.71
2013-03-30,85840.12,0.0,548.0,0.0,28744.0,57096.12,198.64
2013-03-31,85840.12,0.0,0.0,0.0,28744.0,57096.12,198.64
2013-04-01,83448.04,0.0,0.0,0.0,28744.0,54704.04,190.31
2013-04-02,84508.22,0.0,0.0,0.0,28744.0,55764.22,194.0
2013-04-03,84240.95,0.0,0.0,0.0,28744.0,55496.95,193.07
2013-04-04,83253.7,0.0,0.0,0.0,28744.0,54509.7,189.64
2013-04-05,82537.8,0.0,0.0,0.0,28744.0,53793.8,187.15
2013-04-06,82537.8,0.0,0.0,0.0,28744.0,53793.8,187.15
2013-04-07,82537.8,0.0,0.0,0.0,28744.0,53793.8,187.15
2013-04-08,82670.6,0.0,0.0,0.0,28744.0,53926.6,187.61
2013-04-09,82588.01,0.0,0.0,0.0,28744.0,53844.01,187.32
2013-04-10,84478.7,0.0,419.0,0.0,29163.0,55315.7,189.68
2013-04-11,84209.11,0.0,0.0,0.0,29163.0,55046.11,188.75
2013-04-12,83674.31,0.0,0.0,0.0,29163.0,54511.31,186.92
2013-04-13,83674.31,0.0,0.0,0.0,29163.0,54511.31,186.92
2013-04-14,83674.31,0.0,0.0,0.0,29163.0,54511.31,186.92
2013-04-15,82484.71,0.0,0.0,0.0,29163.0,53321.71,182.84
2013-04-16,83204.95,0.0,116.0,0.0,29279.0,53925.95,184.18
2013-04-17,80556.15,0.0,0.0,0.0,29279.0,51277.15,175.13
2013-04-18,78796.15,0.0,0.0,0.0,29279.0,49517.15,169.12
2013-04-19,78853.75,0.0,0.0,0.0,29279.0,49574.75,169.32
2013-04-20,78853.75,0.0,0.0,0.0,29279.0,49574.75,169.32
2013-04-21,78853.75,0.0,0.0,0.0,29279.0,49574.75,169.32
2013-04-22,79810.26,0.0,0.0,0.0,29279.0,50531.26,172.59
2013-04-23,81516.99,0.0,0.0,0.0,29279.0,52237.99,178.41
2013-04-24,81118.73,0.0,0.0,0.0,29279.0,51839.73,177.05
2013-04-25,80687.33,0.0,0.0,0.0,29279.0,51408.33,175.58
2013-04-26,81693.73,0.0,0.0,0.0,29279.0,52414.73,179.02
2013-04-27,81693.73,0.0,0.0,0.0,29279.0,52414.73,179.02
2013-04-28,81693.73,0.0,0.0,0.0,29279.0,52414.73,179.02
2013-04-29,83215.02,0.0,0.0,0.0,29279.0,53936.02,184.21
2013-04-30,84377.16,0.0,0.0,0.0,29279.0,55098.16,188.18
2013-05-01,83617.02,0.0,0.0,0.0,29279.0,54338.02,185.59
2013-05-02,84749.82,0.0,0.0,0.0,29279.0,55470.82,189.46
2013-05-03,85492.71,0.0,0.0,0.0,29279.0,56213.71,191.99
2013-05-04,85492.71,0.0,0.0,0.0,29279.0,56213.71,191.99
2013-05-05,85492.71,0.0,0.0,0.0,29279.0,56213.71,191.99
2013-05-06,86801.43,0.0,0.0,0.0,29279.0,57522.43,196.46
2013-05-07,87205.21,0.0,0.0,0.0,29279.0,57926.21,197.84
2013-05-08,88002.94,0.0,0.0,0.0,29279.0,58723.94,200.57
2013-05-09,87551.41,0.0,0.0,0.0,29279.0,58272.41,199.02
2013-05-10,87092.97,0.0,0.0,0.0,29279.0,57813.97,197.46
2013-05-11,87092.97,0.0,0.0,0.0,29279.0,57813.97,197.46
2013-05-12,87092.97,0.0,0.0,0.0,29279.0,57813.97,197.46
2013-05-13,88219.56,0.0,0.0,0.0,29279.0,58940.56,201.31
2013-05-14,87499.55,0.0,0.0,0.0,29279.0,58220.55,198.85
2013-05-15,85659.67,0.0,0.0,0.0,29279.0,56380.67,192.56
2013-05-16,86136.85,0.0,0.0,0.0,29279.0,56857.85,194.19
2013-05-17,86187.01,0.0,0.0,0.0,29279.0,56908.01,194.36
2013-05-18,86187.01,0.0,0.0,0.0,29279.0,56908.01,194.36
2013-05-19,86187.01,0.0,0.0,0.0,29279.0,56908.01,194.36
2013-05-20,87536.39,0.0,0.0,0.0,29279.0,58257.39,198.97
2013-05-21,88257.83,0.0,162.0,0.0,29441.0,58816.83,199.78
2013-05-22,89019.64,0.0,0.0,0.0,29441.0,59578.64,202.37
2013-05-23,88460.45,0.0,0.0,0.0,29441.0,59019.45,200.47
2013-05-24,88953.28,0.0,0.0,0.0,29441.0,59512.28,202.14
2013-05-25,88953.28,0.0,0.0,0.0,29441.0,59512.28,202.14
2013-05-26,88953.28,0.0,0.0,0.0,29441.0,59512.28,202.14
2013-05-27,88953.28,0.0,0.0,0.0,29441.0,59512.28,202.14
2013-05-28,89841.97,0.0,0.0,0.0,29441.0,60400.97,205.16
2013-05-29,89141.43,0.0,0.0,0.0,29441.0,59700.43,202.78
2013-05-30,89282.33,0.0,151.0,0.0,29592.0,59690.33,201.71
2013-05-31,88666.3,0.0,0.0,0.0,29592.0,59074.3,199.63
2013-06-01,88666.3,0.0,0.0,0.0,29592.0,59074.3,199.63
2013-06-02,88777.99,0.0,126.0,0.0,29718.0,59059.99,198.73
2013-06-03,88591.5,0.0,0.0,0.0,29718.0,58873.5,198.11
2013-06-04,88275.13,0.0,0.0,0.0,29718.0,58557.13,197.04
2013-06-05,86852.46,0.0,0.0,0.0,29718.0,57134.46,192.26
2013-06-06,85212.32,0.0,143.0,0.0,29861.0,55351.32,185.36
2013-06-07,86034.98,0.0,0.0,0.0,29861.0,56173.98,188.12
2013-06-08,86034.98,0.0,0.0,0.0,29861.0,56173.98,188.12
2013-06-09,86034.98,0.0,0.0,0.0,29861.0,56173.98,188.12
2013-06-10,86622.08,0.0,34.0,0.0,29895.0,56727.08,189.75
2013-06-11,86434.38,0.0,0.0,0.0,29895.0,56539.38,189.13
2013-06-12,84716.62,0.0,0.0,0.0,29895.0,54821.62,183.38
2013-06-13,85131.33,0.0,0.0,0.0,29895.0,55236.33,184.77
2013-06-14,84221.88,0.0,0.0,0.0,29895.0,54326.88,181.73
2013-06-15,84221.88,0.0,0.0,0.0,29895.0,54326.88,181.73
2013-06-16,84221.88,0.0,0.0,0.0,29895.0,54326.88,181.73
2013-06-17,84426.43,0.0,0.0,0.0,29895.0,54531.43,182.41
2013-06-18,85146.43,0.0,0.0,0.0,29895.0,55251.43,184.82
2013-06-19,84690.06,0.0,0.0,0.0,29895.0,54795.06,183.29
2013-06-20,82855.82,0.0,0.0,0.0,29895.0,52960.82,177.16
2013-06-21,82338.81,0.0,0.0,0.0,29895.0,52443.81,175.43
2013-06-22,82338.81,0.0,0.0,0.0,29895.0,52443.81,175.43
2013-06-23,82380.07,0.0,45.0,0.0,29940.0,52440.07,175.15
2013-06-24,80921.43,0.0,0.0,0.0,29940.0,50981.43,170.28
2013-06-25,81475.88,0.0,0.0,0.0,29940.0,51535.88,172.13
2013-06-26,81505.79,0.0,0.0,0.0,29940.0,51565.79,172.23
2013-06-27,81395.39,0.0,0.0,0.0,29940.0,51455.39,171.86
2013-06-28,81474.88,0.0,0.0,0.0,29940.0,51534.88,172.13
2013-06-29,81474.88,0.0,0.0,0.0,29940.0,51534.88,172.13
2013-06-30,81474.88,0.0,0.0,0.0,29940.0,51534.88,172.13
2013-07-01,83397.24,0.0,0.0,0.0,29940.0,53457.24,178.55
2013-07-02,84565.15,0.0,0.0,0.0,29940.0,54625.15,182.45
2013-07-03,84094.59,0.0,0.0,0.0,29940.0,54154.59,180.88
2013-07-04,84371.01,0.0,0.0,0.0,29940.0,54431.01,181.8
2013-07-05,85553.04,0.0,0.0,0.0,29940.0,55613.04,185.75
2013-07-06,85553.04,0.0,0.0,0.0,29940.0,55613.04,185.75
2013-07-07,85553.04,0.0,0.0,0.0,29940.0,55613.04,185.75
2013-07-08,86236.49,0.0,0.0,0.0,29940.0,56296.49,188.03
2013-07-09,87890.75,0.0,0.0,0.0,29940.0,57950.75,193.56
2013-07-10,85918.37,0.0,0.0,0.0,29940.0,55978.37,186.97
2013-07-11,87004.6,0.0,0.0,0.0,29940.0,57064.6,190.6
2013-07-12,87055.43,0.0,0.0,0.0,29940.0,57115.43,190.77
2013-07-13,87055.43,0.0,0.0,0.0,29940.0,57115.43,190.77
2013-07-14,87055.43,0.0,0.0,0.0,29940.0,57115.43,190.77
2013-07-15,87531.09,0.0,0.0,0.0,29940.0,57591.09,192.36
2013-07-16,87627.86,0.0,0.0,0.0,29940.0,57687.86,192.68
2013-07-17,87317.48,0.0,0.0,0.0,29940.0,57377.48,191.64
2013-07-18,87691.13,0.0,0.0,0.0,29940.0,57751.13,192.89
2013-07-19,87090.15,0.0,0.0,0.0,29940.0,57150.15,190.88
2013-07-20,87090.15,0.0,0.0,0.0,29940.0,57150.15,190.88
2013-07-21,87090.15,0.0,0.0,0.0,29940.0,57150.15,190.88
2013-07-22,86538.33,0.0,0.0,0.0,29940.0,56598.33,189.04
2013-07-23,85451.15,0.0,0.0,0.0,29940.0,55511.15,185.41
2013-07-24,88358.05,0.0,0.0,0.0,29940.0,58418.05,195.12
2013-07-25,87902.9,0.0,0.0,0.0,29940.0,57962.9,193.6
2013-07-26,88144.88,0.0,0.0,0.0,29940.0,58204.88,194.41
2013-07-27,88144.88,0.0,0.0,0.0,29940.0,58204.88,194.41
2013-07-28,88144.88,0.0,0.0,0.0,29940.0,58204.88,194.41
2013-07-29,89042.34,0.0,0.0,0.0,29940.0,59102.34,197.4
2013-07-30,90455.7,0.0,0.0,0.0,29940.0,60515.7,202.12
2013-07-31,90531.07,0.0,0.0,0.0,29940.0,60591.07,202.37
2013-08-01,91330.79,0.0,0.0,0.0,29940.0,61390.79,205.05
2013-08-02,92096.5,0.0,0.0,0.0,29940.0,62156.5,207.6
2013-08-03,92096.5,0.0,0.0,0.0,29940.0,62156.5,207.6
2013-08-04,92096.5,0.0,0.0,0.0,29940.0,62156.5,207.6
2013-08-05,91816.27,0.0,0.0,0.0,29940.0,61876.27,206.67
2013-08-06,91700.25,0.0,0.0,0.0,29940.0,61760.25,206.28
2013-08-07,90383.15,0.0,0.0,0.0,29940.0,60443.15,201.88
2013-08-08,89388.91,0.0,46.0,0.0,29986.0,59402.91,198.1
2013-08-09,88500.98,0.0,0.0,0.0,29986.0,58514.98,195.14
2013-08-10,88500.98,0.0,0.0,0.0,29986.0,58514.98,195.14
2013-08-11,88500.98,0.0,0.0,0.0,29986.0,58514.98,195.14
2013-08-12,90503.77,0.0,0.0,0.0,29986.0,60517.77,201.82
2013-08-13,93309.46,0.0,0.0,0.0,29986.0,63323.46,211.18
2013-08-14,93796.09,0.0,0.0,0.0,29986.0,63810.09,212.8
2013-08-15,92614.18,0.0,0.0,0.0,29986.0,62628.18,208.86
2013-08-16,93089.08,0.0,0.0,0.0,29986.0,63103.08,210.44
2013-08-17,93089.08,0.0,0.0,0.0,29986.0,63103.08,210.44
2013-08-18,93089.08,0.0,0.0,0.0,29986.0,63103.08,210.44
2013-08-19,93659.54,0.0,0.0,0.0,29986.0,63673.54,212.34
2013-08-20,92867.54,0.0,0.0,0.0,29986.0,62881.54,209.7
2013-08-21,93125.08,0.0,0.0,0.0,29986.0,63139.08,210.56
2013-08-22,93466.35,0.0,0.0,0.0,29986.0,63480.35,211.7
2013-08-23,93440.29,0.0,0.0,0.0,29986.0,63454.29,211.61
2013-08-24,93440.29,0.0,0.0,0.0,29986.0,63454.29,211.61
2013-08-25,93440.29,0.0,0.0,0.0,29986.0,63454.29,211.61
2013-08-26,93831.7,0.0,0.0,0.0,29986.0,63845.7,212.92
2013-08-27,92095.64,0.0,0.0,0.0,29986.0,62109.64,207.13
2013-08-28,93023.8,0.0,0.0,0.0,29986.0,63037.8,210.22
2013-08-29,92843.07,0.0,0.0,0.0,29986.0,62857.07,209.62
