date,close,ticker
2010-04-28,45.05722229066625,XOM
2010-04-29,44.875495055849925,XOM
2010-04-30,44.3429314171018,XOM
2010-05-01,44.407460885475516,XOM
2010-05-02,44.47213384013978,XOM
2010-05-03,44.8442717408572,XOM
2010-05-04,44.025739059963875,XOM
2010-05-05,44.517191444858994,XOM
2010-05-06,43.218391397805064,XOM
2010-05-07,43.01336887749019,XOM
2010-05-08,43.280909402387756,XOM
2010-05-09,43.54750335255941,XOM
2010-05-10,43.71714879806567,XOM
2010-05-11,43.445396864421966,XOM
2010-05-12,44.41661537793899,XOM
2010-05-13,44.53140777717637,XOM
2010-05-14,43.80540345140452,XOM
2010-05-15,43.787838034305324,XOM
2010-05-16,43.77022580054628,XOM
2010-05-17,44.254836142852604,XOM
2010-05-18,43.55365534098393,XOM
2010-05-19,43.52390252786104,XOM
2010-05-20,41.66148614073759,XOM
2010-05-21,42.11107346454294,XOM
2010-05-22,42.02172785323923,XOM
2010-05-23,41.93208466363651,XOM
2010-05-24,41.75500623955423,XOM
2010-05-25,41.511585828750256,XOM
2010-05-26,40.73351451004755,XOM
2010-05-27,42.524173091791845,XOM
2010-05-28,41.765758250917465,XOM
2010-05-29,41.49081953296084,XOM
2010-05-30,41.21675236864924,XOM
2010-05-31,40.60289378248028,XOM
2010-06-01,40.44345801008676,XOM
2010-06-02,41.52657191835836,XOM
2010-06-03,42.57859002450895,XOM
2010-06-04,41.159227689111596,XOM
2010-06-05,41.090960492955716,XOM
2010-06-06,41.022743963208356,XOM
2010-06-07,41.040934798266434,XOM
2010-06-08,42.09515492011835,XOM
2010-06-09,40.81319753468146,XOM
2010-06-10,42.530188457289995,XOM
2010-06-11,42.331169657519396,XOM
2010-06-12,42.042953663614874,XOM
2010-06-13,41.75713669975446,XOM
2010-06-14,41.46647881955634,XOM
2010-06-15,42.41991169972211,XOM
2010-06-16,42.191123489840436,XOM
2010-06-17,42.21180545395909,XOM
2010-06-18,42.61605523296678,XOM
2010-06-19,42.690126928402336,XOM
2010-06-20,42.76443296784796,XOM
2010-06-21,42.59759838893024,XOM
2010-06-22,41.3814927479501,XOM
2010-06-23,40.91866920103826,XOM
2010-06-24,39.86605609308541,XOM
2010-06-25,39.19547585221096,XOM
2010-06-26,39.02950584259327,XOM
2010-06-27,38.8637625796688,XOM
2010-06-28,38.84162328334286,XOM
2010-06-29,38.33560289130332,XOM
2010-06-30,37.630816565022236,XOM
2010-07-01,37.23126328122452,XOM
2010-07-02,37.26454050114963,XOM
2010-07-03,37.47111984381804,XOM
2010-07-04,37.67836300062771,XOM
2010-07-05,37.79563873718283,XOM
2010-07-06,37.856369767519304,XOM
2010-07-07,38.555036965992265,XOM
2010-07-08,39.02984560501105,XOM
2010-07-09,39.04787110748321,XOM
2010-07-10,39.121346067301246,XOM
2010-07-11,39.194964213897926,XOM
2010-07-12,38.81434834933378,XOM
2010-07-13,38.917719786461674,XOM
2010-07-14,38.37321892127872,XOM
2010-07-15,38.72109203160254,XOM
2010-07-16,37.93245551897021,XOM
2010-07-17,38.10259624016628,XOM
2010-07-18,38.273342900517804,XOM
2010-07-19,38.221399104623075,XOM
2010-07-20,38.82388241141731,XOM
2010-07-21,38.089131625491966,XOM
2010-07-22,38.46102277337243,XOM
2010-07-23,38.63874950461182,XOM
2010-07-24,38.74068535305841,XOM
2010-07-25,38.8423977213734,XOM
2010-07-26,38.741392875453194,XOM
2010-07-27,38.995629314097236,XOM
2010-07-28,39.01407025967124,XOM
2010-07-29,38.46252573889179,XOM
2010-07-30,37.87930905290427,XOM
2010-07-31,38.194290249102814,XOM
2010-08-01,38.506603072035034,XOM
2010-08-02,38.84381208695912,XOM
2010-08-03,39.332967315570706,XOM
2010-08-04,39.46656128918191,XOM
2010-08-05,39.46152252954215,XOM
2010-08-06,38.92516878438998,XOM
2010-08-07,38.955048086499566,XOM
2010-08-08,38.98481944412321,XOM
2010-08-09,39.261690253073596,XOM
2010-08-10,39.053057218515924,XOM
2010-08-11,38.63027739726132,XOM
2010-08-12,38.639349626921685,XOM
2010-08-13,38.42147143438609,XOM
2010-08-14,38.40248004198553,XOM
2010-08-15,38.3835010824272,XOM
2010-08-16,38.27170533788003,XOM
2010-08-17,39.04218072630933,XOM
2010-08-18,38.560361406439874,XOM
2010-08-19,38.06239957988759,XOM
2010-08-20,37.83148692744221,XOM
2010-08-21,37.988111520609934,XOM
2010-08-22,38.14495081325396,XOM
2010-08-23,38.396538849285854,XOM
2010-08-24,38.24557623761886,XOM
2010-08-25,38.07471127276672,XOM
2010-08-26,37.680419647507584,XOM
2010-08-27,38.51936665722954,XOM
2010-08-28,38.33608714005449,XOM
2010-08-29,38.152917611571986,XOM
2010-08-30,38.148219956615684,XOM
2010-08-31,38.50839277656928,XOM
2010-09-01,39.4288685464421,XOM
2010-09-02,39.65969229168241,XOM
2010-09-03,39.782059340779284,XOM
2010-09-04,39.61091974441968,XOM
2010-09-05,39.44017888977509,XOM
2010-09-06,39.45589712111999,XOM
2010-09-07,39.44953563535916,XOM
2010-09-08,39.259687230893135,XOM
2010-09-09,39.57627147852764,XOM
2010-09-10,39.72072645404337,XOM
2010-09-11,39.724733471917666,XOM
2010-09-12,39.728750049958464,XOM
2010-09-13,39.53836829395917,XOM
2010-09-14,39.2751875607165,XOM
2010-09-15,39.01742995041778,XOM
2010-09-16,39.012874505248455,XOM
2010-09-17,38.87649713828305,XOM
2010-09-18,39.02581633649889,XOM
2010-09-19,39.17502197106818,XOM
2010-09-20,39.586498022932346,XOM
2010-09-21,39.405909035914426,XOM
2010-09-22,39.27515498098414,XOM
2010-09-23,39.0014692362131,XOM
2010-09-24,39.2571594522271,XOM
2010-09-25,39.12253741314953,XOM
2010-09-26,38.98877795220821,XOM
2010-09-27,39.0321905246195,XOM
2010-09-28,39.270948994771864,XOM
2010-09-29,38.99139645677501,XOM
2010-09-30,39.31512454681942,XOM
2010-10-01,39.70522517286059,XOM
2010-10-02,39.54459605263562,XOM
2010-10-03,39.384667073173055,XOM
2010-10-04,39.30034817461072,XOM
2010-10-05,39.80762056177558,XOM
2010-10-06,40.30265970800146,XOM
2010-10-07,40.207618969261866,XOM
2010-10-08,40.48304630176124,XOM
2010-10-09,40.46047321036084,XOM
2010-10-10,40.43796488066733,XOM
2010-10-11,40.61550638169051,XOM
2010-10-12,40.92080839914802,XOM
2010-10-13,40.892599369501774,XOM
2010-10-14,40.79617890417939,XOM
2010-10-15,40.75067944082231,XOM
2010-10-16,41.001180126503655,XOM
2010-10-17,41.25196681703511,XOM
2010-10-18,41.701387613839415,XOM
2010-10-19,41.46972207796289,XOM
2010-10-20,41.65957198375664,XOM
2010-10-21,42.21002842011389,XOM
2010-10-22,42.25234471946884,XOM
2010-10-23,42.25223245954672,XOM
2010-10-24,42.25212004206275,XOM
2010-10-25,42.139607879322874,XOM
2010-10-26,41.97443961911684,XOM
2010-10-27,41.63149363371578,XOM
2010-10-28,41.980168054093745,XOM
2010-10-29,41.969145493421685,XOM
2010-10-30,41.8848954910713,XOM
2010-10-31,41.80136753947585,XOM
2010-11-01,41.71855239591649,XOM
2010-11-02,42.24192864651024,XOM
2010-11-03,42.39561093726357,XOM
2010-11-04,43.07457157386577,XOM
2010-11-05,43.008001050000026,XOM
2010-11-06,43.1322657403533,XOM
2010-11-07,43.25686975153064,XOM
2010-11-08,43.381814475271376,XOM
2010-11-09,43.82520788015499,XOM
2010-11-10,44.456247620936516,XOM
2010-11-11,44.5532782706381,XOM
2010-11-12,44.07768651147464,XOM
2010-11-13,43.95086905400698,XOM
2010-11-14,43.82417419900032,XOM
2010-11-15,43.69760176874922,XOM
2010-11-16,42.97168156690753,XOM
2010-11-17,43.437656077688935,XOM
2010-11-18,44.16170739760983,XOM
2010-11-19,43.945008549015604,XOM
2010-11-20,43.9156707513949,XOM
2010-11-21,43.88627492894223,XOM
2010-11-22,43.85682090934335,XOM
2010-11-23,43.25667023496977,XOM
2010-11-24,44.21377107937566,XOM
2010-11-25,44.04987898675928,XOM
2010-11-26,43.928515102391486,XOM
2010-11-27,44.1332970295326,XOM
2010-11-28,44.33955815941057,XOM
2010-11-29,44.54731457722287,XOM
2010-11-30,44.715255822906876,XOM
2010-12-01,45.81811471247911,XOM
2010-12-02,45.790091931048394,XOM
2010-12-03,45.6612661103937,XOM
2010-12-04,45.51467978839156,XOM
2010-12-05,45.369194586167374,XOM
2010-12-06,45.22479814314144,XOM
2010-12-07,45.4907204457689,XOM
2010-12-08,45.60966239609358,XOM
2010-12-09,45.579602233716784,XOM
2010-12-10,45.75562544920431,XOM
2010-12-11,45.770519690688445,XOM
2010-12-12,45.78539888707723,XOM
2010-12-13,45.800263061155384,XOM
2010-12-14,45.50515851620755,XOM
2010-12-15,45.57876557408066,XOM
2010-12-16,46.411461268003514,XOM
2010-12-17,46.1657075211709,XOM
2010-12-18,46.294627638824224,XOM
2010-12-19,46.42420978329331,XOM
2010-12-20,46.554459067136136,XOM
2010-12-21,46.89130859063472,XOM
2010-12-22,47.07102591967373,XOM
2010-12-23,47.5199746909344,XOM
2010-12-24,47.35892842534525,XOM
2010-12-25,47.361514194739016,XOM
2010-12-26,47.36410360936423,XOM
2010-12-27,47.3666966769345,XOM
2010-12-28,47.545324923740395,XOM
2010-12-29,47.780014754638344,XOM
2010-12-30,47.32306883561272,XOM
2010-12-31,47.366407819126785,XOM
2011-01-01,47.53626603378088,XOM
2011-01-02,47.705137217525646,XOM
2011-01-03,47.87302994875953,XOM
2011-01-04,48.35469228645126,XOM
2011-01-05,47.890917089265734,XOM
2011-01-06,48.46553927994975,XOM
2011-01-07,48.92260213264467,XOM
2011-01-08,48.72971520969177,XOM
2011-01-09,48.5375668242188,XOM
2011-01-10,48.34615274269307,XOM
2011-01-11,48.550591476715915,XOM
2011-01-12,49.064805909776915,XOM
2011-01-13,48.70701233559049,XOM
2011-01-14,49.13260801255928,XOM
2011-01-15,49.23002004330549,XOM
2011-01-16,49.32727452931927,XOM
2011-01-17,49.42437185248805,XOM
2011-01-18,49.5030762327367,XOM
2011-01-19,49.01344798399726,XOM
2011-01-20,48.672278259042194,XOM
2011-01-21,49.64209144489285,XOM
2011-01-22,49.47334108222149,XOM
2011-01-23,49.30518240432539,XOM
2011-01-24,49.137612304738454,XOM
2011-01-25,49.21669978399602,XOM
2011-01-26,50.353885416437464,XOM
2011-01-27,50.144667175934465,XOM
2011-01-28,49.59545271814414,XOM
2011-01-29,50.05135579594294,XOM
2011-01-30,50.509128372652896,XOM
2011-01-31,50.96878197114043,XOM
2011-02-01,52.34557946061354,XOM
2011-02-02,51.69167993754095,XOM
2011-02-03,51.49082494433408,XOM
2011-02-04,51.616111214837055,XOM
2011-02-05,51.78764089605633,XOM
2011-02-06,51.95941763346578,XOM
2011-02-07,52.13144196120692,XOM
2011-02-08,51.44760171331691,XOM
2011-02-09,51.3807749517396,XOM
2011-02-10,51.67219173579173,XOM
2011-02-11,51.450269357895564,XOM
2011-02-12,51.984275947261786,XOM
2011-02-13,52.52037013154565,XOM
2011-02-14,53.05856417629159,XOM
2011-02-15,51.764982871140596,XOM
2011-02-16,51.86353301895992,XOM
2011-02-17,52.12218894752702,XOM
2011-02-18,52.23114067444767,XOM
2011-02-19,52.29792569552459,XOM
2011-02-20,52.36451089309803,XOM
2011-02-21,52.43089716264844,XOM
2011-02-22,52.649839623983176,XOM
2011-02-23,53.87978547114672,XOM
2011-02-24,52.95322056518787,XOM
2011-02-25,52.86044518822075,XOM
2011-02-26,52.94769955310243,XOM
2011-02-27,53.03511248834638,XOM
2011-02-28,53.122684426608814,XOM
2011-03-01,52.11893087296138,XOM
2011-03-02,52.31569411190882,XOM
2011-03-03,52.54415342468153,XOM
2011-03-04,52.27825842367419,XOM
2011-03-05,52.21103481701937,XOM
2011-03-06,52.14379443803054,XOM
2011-03-07,52.07653728042986,XOM
2011-03-08,52.22696360128937,XOM
2011-03-09,52.204217457489115,XOM
2011-03-10,50.234244459305444,XOM
2011-03-11,51.11395713794938,XOM
2011-03-12,51.162142361828984,XOM
2011-03-13,51.210316743021316,XOM
2011-03-14,51.25848028518574,XOM
2011-03-15,50.3275071509045,XOM
2011-03-16,49.34668024212417,XOM
2011-03-17,50.752594137855255,XOM
2011-03-18,50.08252782245967,XOM
2011-03-19,50.41055953149135,XOM
2011-03-20,50.73751627559323,XOM
2011-03-21,51.06340333013639,XOM
2011-03-22,50.6233155401678,XOM
2011-03-23,50.48842524416133,XOM
2011-03-24,50.91369580663656,XOM
2011-03-25,51.86698050587088,XOM
2011-03-26,52.02622382872669,XOM
2011-03-27,52.18664042151349,XOM
2011-03-28,52.19880116707517,XOM
2011-03-29,51.99878333478405,XOM
2011-03-30,52.562919972892125,XOM
2011-03-31,52.46935242650105,XOM
2011-04-01,52.71747500391167,XOM
2011-04-02,52.66227553409481,XOM
2011-04-03,52.60727372821368,XOM
2011-04-04,52.61430711542397,XOM
2011-04-05,52.401752958516056,XOM
2011-04-06,52.17785734346131,XOM
2011-04-07,52.545153038269206,XOM
2011-04-08,52.60471331850578,XOM
2011-04-09,52.386991397785515,XOM
2011-04-10,52.16973853740493,XOM
2011-04-11,52.101743896856945,XOM
2011-04-12,51.165682018034,XOM
2011-04-13,51.115959334481104,XOM
2011-04-14,51.25253073135206,XOM
2011-04-15,51.738789554026134,XOM
2011-04-16,51.45967791720551,XOM
2011-04-17,51.180952248727365,XOM
2011-04-18,51.10317589015388,XOM
2011-04-19,51.3342056440029,XOM
2011-04-20,52.242217229998175,XOM
2011-04-21,52.29270974392142,XOM
2011-04-22,52.25740887474472,XOM
2011-04-23,52.22212705540132,XOM
2011-04-24,52.18686427047526,XOM
2011-04-25,52.24845811719234,XOM
2011-04-26,52.95291433354529,XOM
2011-04-27,52.79089471200632,XOM
2011-04-28,52.45640287860439,XOM
2011-04-29,52.80055162189289,XOM
2011-04-30,52.55847867904409,XOM
2011-05-01,52.31677386377011,XOM
2011-05-02,52.20287414556253,XOM
2011-05-03,51.901992217511925,XOM
2011-05-04,51.4092773854201,XOM
2011-05-05,50.42133520429621,XOM
2011-05-06,50.492688738852586,XOM
2011-05-07,50.62114718780408,XOM
2011-05-08,50.749751581181584,XOM
2011-05-09,50.683235559625786,XOM
2011-05-10,50.909903860487056,XOM
2011-05-11,49.56188977073023,XOM
2011-05-12,49.77280416608956,XOM
2011-05-13,49.77229941361843,XOM
2011-05-14,49.753286786235485,XOM
2011-05-15,49.73418953379052,XOM
2011-05-16,49.502460701510635,XOM
2011-05-17,49.47386417820648,XOM
2011-05-18,50.56599476880718,XOM
2011-05-19,50.72104355926339,XOM
2011-05-20,50.27103291441382,XOM
2011-05-21,50.104294711936504,XOM
2011-05-22,49.93743562152427,XOM
2011-05-23,50.0783202088239,XOM
2011-05-24,50.22584004051006,XOM
2011-05-25,50.34474960357545,XOM
2011-05-26,50.28261856481341,XOM
2011-05-27,50.300358201490496,XOM
2011-05-28,50.299793636236636,XOM
2011-05-29,50.29923193868967,XOM
2011-05-30,50.4980211045548,XOM
2011-05-31,50.69550361179798,XOM
2011-06-01,50.21958221961112,XOM
2011-06-02,49.70808495216881,XOM
2011-06-03,49.52296825355655,XOM
2011-06-04,49.249244304998314,XOM
2011-06-05,48.976547438062,XOM
2011-06-06,49.08529295994906,XOM
2011-06-07,48.65280276352018,XOM
2011-06-08,49.21999061174146,XOM
2011-06-09,49.60422586415864,XOM
2011-06-10,48.887588269147344,XOM
2011-06-11,48.91453756442678,XOM
2011-06-12,48.941641223038744,XOM
2011-06-13,48.387347218222075,XOM
2011-06-14,49.08002742405667,XOM
2011-06-15,48.56783048511822,XOM
2011-06-16,49.018960370609584,XOM
2011-06-17,48.87807067866323,XOM
2011-06-18,49.00316772531062,XOM
2011-06-19,49.12817716544678,XOM
2011-06-20,49.18266484781056,XOM
2011-06-21,49.65690434485147,XOM
2011-06-22,49.70151700597914,XOM
2011-06-23,48.94499250318718,XOM
2011-06-24,47.97223307178198,XOM
2011-06-25,48.27318607462376,XOM
2011-06-26,48.574933290796366,XOM
2011-06-27,48.73038706135945,XOM
2011-06-28,49.80617145284024,XOM
2011-06-29,49.9195125047607,XOM
2011-06-30,50.71031865798161,XOM
2011-07-01,51.081552158989275,XOM
2011-07-02,50.99641045614686,XOM
2011-07-03,50.911339807242776,XOM
2011-07-04,50.75604463052675,XOM
2011-07-05,50.78457451445454,XOM
2011-07-06,50.95270108411515,XOM
2011-07-07,51.535947605158924,XOM
2011-07-08,51.52532141235174,XOM
2011-07-09,51.36898375336436,XOM
2011-07-10,51.21293758514339,XOM
2011-07-11,51.48315937405533,XOM
2011-07-12,51.44411579224771,XOM
2011-07-13,51.01388279994155,XOM
2011-07-14,50.92547087371975,XOM
2011-07-15,51.43559087609019,XOM
2011-07-16,51.40280123597741,XOM
2011-07-17,51.36996111290944,XOM
2011-07-18,51.468636888749195,XOM
2011-07-19,51.82467412304299,XOM
2011-07-20,51.549372260081334,XOM
2011-07-21,52.084949657503934,XOM
2011-07-22,52.216280224968365,XOM
2011-07-23,52.09230754245205,XOM
2011-07-24,51.96829303471747,XOM
2011-07-25,51.944587135380885,XOM
2011-07-26,51.36361323910497,XOM
2011-07-27,51.02487186739716,XOM
2011-07-28,49.76635878161359,XOM
2011-07-29,48.70294258281409,XOM
2011-07-30,48.62123050394781,XOM
2011-07-31,48.539662879698575,XOM
2011-08-01,48.80673813814727,XOM
2011-08-02,47.81710946079384,XOM
2011-08-03,47.291844402072776,XOM
2011-08-04,45.479530257740315,XOM
2011-08-05,45.91279025791194,XOM
2011-08-06,44.80013355974548,XOM
2011-08-07,43.695642239319376,XOM
2011-08-08,43.008219455450394,XOM
2011-08-09,43.91102141590715,XOM
2011-08-10,42.20717064173609,XOM
2011-08-11,44.10902983381777,XOM
2011-08-12,44.308400904684596,XOM
2011-08-13,44.71824254975677,XOM
2011-08-14,45.12698898837174,XOM
2011-08-15,45.33770169408811,XOM
2011-08-16,44.70564186569108,XOM
2011-08-17,44.834172086328195,XOM
2011-08-18,42.97332602629883,XOM
2011-08-19,42.30831065404715,XOM
2011-08-20,42.410726794179375,XOM
2011-08-21,42.51326691573927,XOM
2011-08-22,42.621016789731904,XOM
2011-08-23,44.647539838166054,XOM
2011-08-24,44.92338062183778,XOM
2011-08-25,44.07610794551068,XOM
2011-08-26,44.549461150131265,XOM
2011-08-27,44.790830691173454,XOM
2011-08-28,45.031542566677395,XOM
2011-08-29,45.15390648063254,XOM
2011-08-30,45.32235366392372,XOM
2011-08-31,45.54672420675643,XOM
2011-09-01,45.39770932875133,XOM
2011-09-02,44.57842106480562,XOM
2011-09-03,44.440099533930564,XOM
2011-09-04,44.30168693825115,XOM
2011-09-05,44.346414706297,XOM
2011-09-06,44.61318551208223,XOM
2011-09-07,46.071755103459196,XOM
2011-09-08,45.57658315912354,XOM
2011-09-09,44.555840907823296,XOM
2011-09-10,44.842541535688596,XOM
2011-09-11,45.13069576842547,XOM
2011-09-12,45.30014496495772,XOM
2011-09-13,45.38812637943236,XOM
2011-09-14,46.06247655199789,XOM
2011-09-15,46.86239253137547,XOM
2011-09-16,47.273197814022595,XOM
2011-09-17,47.162351774344856,XOM
2011-09-18,47.05118128731937,XOM
2011-09-19,47.06260699154542,XOM
2011-09-20,47.03779496978771,XOM
2011-09-21,46.4076936174138,XOM
2011-09-22,45.07315936022391,XOM
2011-09-23,44.99023842791358,XOM
2011-09-24,45.38245618023992,XOM
2011-09-25,45.77245267680707,XOM
2011-09-26,46.11452446116964,XOM
2011-09-27,46.617926241481804,XOM
2011-09-28,46.26965724066702,XOM
2011-09-29,47.360769424285934,XOM
2011-09-30,46.57566707870059,XOM
2011-10-01,46.27541778751752,XOM
2011-10-02,45.97495928150318,XOM
2011-10-03,46.093820179032775,XOM
2011-10-04,47.07731224974814,XOM
2011-10-05,47.81458897241698,XOM
2011-10-06,47.873329749082075,XOM
2011-10-07,47.55831634330812,XOM
2011-10-08,48.04248008271854,XOM
2011-10-09,48.524596270044135,XOM
2011-10-10,48.71545884039664,XOM
2011-10-11,48.925679433574736,XOM
2011-10-12,48.997374906871194,XOM
2011-10-13,48.50411363310973,XOM
2011-10-14,49.52405192437868,XOM
2011-10-15,49.304147062907596,XOM
2011-10-16,49.08499468290804,XOM
2011-10-17,49.202744627821914,XOM
2011-10-18,50.220584301423095,XOM
2011-10-19,49.711289585154766,XOM
2011-10-20,49.828939194064006,XOM
2011-10-21,50.5709459969494,XOM
2011-10-22,50.42335182756037,XOM
2011-10-23,50.276665350187265,XOM
2011-10-24,50.11666965497085,XOM
2011-10-25,49.65476952992157,XOM
2011-10-26,50.796840855433345,XOM
2011-10-27,50.89579021834324,XOM
2011-10-28,50.628192220286444,XOM
2011-10-29,49.9073683040374,XOM
2011-10-30,49.18708383585656,XOM
2011-10-31,48.46733821040463,XOM
2011-11-01,47.22632998868032,XOM
2011-11-02,48.53806750283832,XOM
2011-11-03,49.56035576888283,XOM
2011-11-04,48.96114289588095,XOM
2011-11-05,49.13812344529348,XOM
2011-11-06,49.31513616133063,XOM
2011-11-07,49.49218105276275,XOM
2011-11-08,49.65778154774844,XOM
2011-11-09,48.07156831594106,XOM
2011-11-10,49.450356497933996,XOM
2011-11-11,50.005962670720145,XOM
2011-11-12,49.70694008939744,XOM
2011-11-13,49.409593825218515,XOM
2011-11-14,49.1139098214624,XOM
2011-11-15,49.74206788847274,XOM
2011-11-16,49.50721027950543,XOM
2011-11-17,49.56723329430005,XOM
2011-11-18,49.45403601222243,XOM
2011-11-19,49.218397447467886,XOM
2011-11-20,48.98300893085603,XOM
2011-11-21,48.74787006458961,XOM
2011-11-22,48.6158621419322,XOM
2011-11-23,47.65811342331527,XOM
2011-11-24,47.80833622809688,XOM
2011-11-25,47.748271149558164,XOM
2011-11-26,48.15266814505449,XOM
2011-11-27,48.55683975416816,XOM
2011-11-28,48.96078616527174,XOM
2011-11-29,49.62908409900537,XOM
2011-11-30,51.57089216818732,XOM
2011-12-01,50.79830797542958,XOM
2011-12-02,50.87649831809532,XOM
2011-12-03,51.096270446355206,XOM
2011-12-04,51.31672854161607,XOM
2011-12-05,51.53787582052485,XOM
2011-12-06,51.6649919949692,XOM
2011-12-07,51.95119760728313,XOM
2011-12-08,50.871599499391706,XOM
2011-12-09,52.01448506425948,XOM
2011-12-10,51.721702220942554,XOM
2011-12-11,51.42912089896071,XOM
2011-12-12,51.136740890325996,XOM
2011-12-13,51.68576419705782,XOM
2011-12-14,51.317448428890266,XOM
2011-12-15,51.71538631840746,XOM
2011-12-16,51.639874629297005,XOM
2011-12-17,51.502190025000736,XOM
2011-12-18,51.3645182488121,XOM
2011-12-19,51.22685929893838,XOM
2011-12-20,52.86949870325335,XOM
2011-12-21,53.04053548292476,XOM
2011-12-22,53.78713470506509,XOM
2011-12-23,54.349905198241316,XOM
2011-12-24,54.45544791334202,XOM
2011-12-25,54.56136397859677,XOM
2011-12-26,54.66765537856675,XOM
2011-12-27,54.60052338250695,XOM
2011-12-28,53.7379853139886,XOM
2011-12-29,55.21231920638376,XOM
2011-12-30,54.98211519142753,XOM
2011-12-31,55.068740034199436,XOM
2012-01-01,55.15500625193821,XOM
2012-01-02,55.24091606709358,XOM
2012-01-03,55.41238226832127,XOM
2012-01-04,54.985701803996804,XOM
2012-01-05,54.94129152011535,XOM
2012-01-06,54.9100596903362,XOM
2012-01-07,55.089175148411,XOM
2012-01-08,55.2689262520121,XOM
2012-01-09,55.44931639082559,XOM
