date,value,amount_deposited,amount_bought,amount_sold,cumNet,amount_return_cum,percent_return_cum
2010-01-01,0.0,2308.0,0.0,0.0,0.0,0.0,
2010-01-23,257.26,0.0,307.0,0.0,307.0,-49.74,-16.2
2010-01-24,257.26,0.0,0.0,0.0,307.0,-49.74,-16.2
2010-01-25,255.37,0.0,0.0,0.0,307.0,-51.63,-16.82
2010-01-26,251.95,0.0,0.0,0.0,307.0,-55.05,-17.93
2010-01-27,257.29,0.0,0.0,0.0,307.0,-49.71,-16.19
2010-01-28,258.83,0.0,0.0,0.0,307.0,-48.17,-15.69
2010-01-29,257.82,0.0,0.0,0.0,307.0,-49.18,-16.02
2010-01-30,257.82,0.0,0.0,0.0,307.0,-49.18,-16.02
2010-01-31,257.82,0.0,0.0,0.0,307.0,-49.18,-16.02
2010-02-01,262.92,0.0,0.0,0.0,307.0,-44.08,-14.36
2010-02-02,268.36,0.0,0.0,0.0,307.0,-38.64,-12.59
2010-02-03,267.84,0.0,0.0,0.0,307.0,-39.16,-12.75
2010-02-04,257.37,0.0,0.0,0.0,307.0,-49.63,-16.16
2010-02-05,258.88,0.0,0.0,0.0,307.0,-48.12,-15.68
2010-02-06,258.88,0.0,0.0,0.0,307.0,-48.12,-15.68
2010-02-07,258.88,0.0,0.0,0.0,307.0,-48.12,-15.68
2010-02-08,256.16,0.0,0.0,0.0,307.0,-50.84,-16.56
2010-02-09,258.89,0.0,0.0,0.0,307.0,-48.11,-15.67
2010-02-10,263.5,0.0,0.0,0.0,307.0,-43.5,-14.17
2010-02-11,263.0,0.0,0.0,0.0,307.0,-44.0,-14.33
2010-02-12,262.6,0.0,0.0,0.0,307.0,-44.4,-14.46
2010-02-13,262.6,0.0,0.0,0.0,307.0,-44.4,-14.46
2010-02-14,262.6,0.0,0.0,0.0,307.0,-44.4,-14.46
2010-02-15,262.6,0.0,0.0,0.0,307.0,-44.4,-14.46
2010-02-16,268.57,0.0,0.0,0.0,307.0,-38.43,-12.52
2010-02-17,270.22,0.0,0.0,0.0,307.0,-36.78,-11.98
2010-02-18,277.3,0.0,0.0,0.0,307.0,-29.7,-9.67
2010-02-19,970.66,0.0,763.0,0.0,1070.0,-99.34,-9.28
2010-02-20,970.66,0.0,0.0,0.0,1070.0,-99.34,-9.28
2010-02-21,970.66,0.0,0.0,0.0,1070.0,-99.34,-9.28
2010-02-22,978.51,0.0,0.0,0.0,1070.0,-91.49,-8.55
2010-02-23,971.02,0.0,0.0,0.0,1070.0,-98.98,-9.25
2010-02-24,980.45,0.0,0.0,0.0,1070.0,-89.55,-8.37
2010-02-25,978.7,0.0,0.0,0.0,1070.0,-91.3,-8.53
2010-02-26,988.75,0.0,0.0,0.0,1070.0,-81.25,-7.59
2010-02-27,1126.06,0.0,155.0,0.0,1225.0,-98.94,-8.08
2010-02-28,1126.06,0.0,0.0,0.0,1225.0,-98.94,-8.08
2010-03-01,1141.98,0.0,0.0,0.0,1225.0,-83.02,-6.78
2010-03-02,1145.84,0.0,0.0,0.0,1225.0,-79.16,-6.46
2010-03-03,1143.71,0.0,0.0,0.0,1225.0,-81.29,-6.64
2010-03-04,1151.37,0.0,0.0,0.0,1225.0,-73.63,-6.01
2010-03-05,1162.28,0.0,0.0,0.0,1225.0,-62.72,-5.12
2010-03-06,1162.28,0.0,0.0,0.0,1225.0,-62.72,-5.12
2010-03-07,1356.75,0.0,218.0,0.0,1443.0,-86.25,-5.98
2010-03-08,1519.2,0.0,160.0,0.0,1603.0,-83.8,-5.23
2010-03-09,1520.94,0.0,0.0,0.0,1603.0,-82.06,-5.12
2010-03-10,1530.08,0.0,0.0,0.0,1603.0,-72.92,-4.55
2010-03-11,1522.36,0.0,0.0,0.0,1603.0,-80.64,-5.03
2010-03-12,1517.24,0.0,0.0,0.0,1603.0,-85.76,-5.35
2010-03-13,1517.24,0.0,0.0,0.0,1603.0,-85.76,-5.35
2010-03-14,1681.38,0.0,185.0,0.0,1788.0,-106.62,-5.96
2010-03-15,1697.53,0.0,0.0,0.0,1788.0,-90.47,-5.06
2010-03-16,1691.09,0.0,0.0,0.0,1788.0,-96.91,-5.42
2010-03-17,1694.25,0.0,0.0,0.0,1788.0,-93.75,-5.24
2010-03-18,1698.03,0.0,0.0,0.0,1788.0,-89.97,-5.03
2010-03-19,1722.24,0.0,0.0,0.0,1788.0,-65.76,-3.68
2010-03-20,1722.24,0.0,0.0,0.0,1788.0,-65.76,-3.68
2010-03-21,1722.24,0.0,0.0,0.0,1788.0,-65.76,-3.68
2010-03-22,1719.04,0.0,0.0,0.0,1788.0,-68.96,-3.86
2010-03-23,1742.34,0.0,0.0,0.0,1788.0,-45.66,-2.55
2010-03-24,1824.31,0.0,83.0,0.0,1871.0,-46.69,-2.5
2010-03-25,1832.67,0.0,0.0,0.0,1871.0,-38.33,-2.05
2010-03-26,1830.7,0.0,0.0,0.0,1871.0,-40.3,-2.15
2010-03-27,1830.7,0.0,0.0,0.0,1871.0,-40.3,-2.15
2010-03-28,1830.7,0.0,0.0,0.0,1871.0,-40.3,-2.15
2010-03-29,1812.94,0.0,0.0,0.0,1871.0,-58.06,-3.1
2010-03-30,1794.09,0.0,0.0,0.0,1871.0,-76.91,-4.11
2010-03-31,1780.74,0.0,0.0,0.0,1871.0,-90.26,-4.82
2010-04-01,1805.04,0.0,0.0,0.0,1871.0,-65.96,-3.53
2010-04-02,1805.04,0.0,0.0,0.0,1871.0,-65.96,-3.53
2010-04-03,1805.04,0.0,0.0,0.0,1871.0,-65.96,-3.53
2010-04-04,1805.04,0.0,0.0,0.0,1871.0,-65.96,-3.53
2010-04-05,1802.5,0.0,0.0,0.0,1871.0,-68.5,-3.66
2010-04-06,1807.18,0.0,0.0,0.0,1871.0,-63.82,-3.41
2010-04-07,1794.34,0.0,0.0,0.0,1871.0,-76.66,-4.1
2010-04-08,1795.11,0.0,0.0,0.0,1871.0,-75.89,-4.06
2010-04-09,1799.7,0.0,0.0,0.0,1871.0,-71.3,-3.81
2010-04-10,1799.7,0.0,0.0,0.0,1871.0,-71.3,-3.81
2010-04-11,1799.7,0.0,0.0,0.0,1871.0,-71.3,-3.81
2010-04-12,1805.58,0.0,0.0,0.0,1871.0,-65.42,-3.5
2010-04-13,1798.1,0.0,0.0,0.0,1871.0,-72.9,-3.9
2010-04-14,1824.28,0.0,0.0,0.0,1871.0,-46.72,-2.5
2010-04-15,1838.98,0.0,0.0,0.0,1871.0,-32.02,-1.71
2010-04-16,1813.0,0.0,0.0,0.0,1871.0,-58.0,-3.1
2010-04-17,1813.0,0.0,0.0,0.0,1871.0,-58.0,-3.1
2010-04-18,1877.14,0.0,73.0,0.0,1944.0,-66.86,-3.44
2010-04-19,1885.17,0.0,0.0,0.0,1944.0,-58.83,-3.03
2010-04-20,1889.39,0.0,0.0,0.0,1944.0,-54.61,-2.81
2010-04-21,1886.63,0.0,0.0,0.0,1944.0,-57.37,-2.95
2010-04-22,1882.34,0.0,0.0,0.0,1944.0,-61.66,-3.17
2010-04-23,1891.02,0.0,0.0,0.0,1944.0,-52.98,-2.73
2010-04-24,1891.02,0.0,0.0,0.0,1944.0,-52.98,-2.73
2010-04-25,1891.02,0.0,0.0,0.0,1944.0,-52.98,-2.73
2010-04-26,1901.1,0.0,0.0,0.0,1944.0,-42.9,-2.21
2010-04-27,1870.57,0.0,0.0,0.0,1944.0,-73.43,-3.78
2010-04-28,1859.73,0.0,0.0,0.0,1944.0,-84.27,-4.33
2010-04-29,1897.53,0.0,0.0,0.0,1944.0,-46.47,-2.39
2010-04-30,1854.28,0.0,0.0,0.0,1944.0,-89.72,-4.62
2010-05-01,1854.28,0.0,0.0,0.0,1944.0,-89.72,-4.62
2010-05-02,1854.28,0.0,0.0,0.0,1944.0,-89.72,-4.62
2010-05-03,1892.05,0.0,0.0,0.0,1944.0,-51.95,-2.67
2010-05-04,1861.44,0.0,0.0,0.0,1944.0,-82.56,-4.25
2010-05-05,1889.3,0.0,0.0,0.0,1944.0,-54.7,-2.81
2010-05-06,1838.92,0.0,0.0,0.0,1944.0,-105.08,-5.41
2010-05-07,1803.53,0.0,0.0,0.0,1944.0,-140.47,-7.23
2010-05-08,1803.53,0.0,0.0,0.0,1944.0,-140.47,-7.23
2010-05-09,1803.53,0.0,0.0,0.0,1944.0,-140.47,-7.23
2010-05-10,1922.98,0.0,51.0,0.0,1995.0,-72.02,-3.61
2010-05-11,1924.43,0.0,0.0,0.0,1995.0,-70.57,-3.54
2010-05-12,1959.88,0.0,0.0,0.0,1995.0,-35.12,-1.76
2010-05-13,1956.3,0.0,0.0,0.0,1995.0,-38.7,-1.94
2010-05-14,1916.45,0.0,0.0,0.0,1995.0,-78.55,-3.94
2010-05-15,1916.45,0.0,0.0,0.0,1995.0,-78.55,-3.94
2010-05-16,1916.45,0.0,0.0,0.0,1995.0,-78.55,-3.94
2010-05-17,1948.53,0.0,0.0,0.0,1995.0,-46.47,-2.33
2010-05-18,1921.09,0.0,0.0,0.0,1995.0,-73.91,-3.7
2010-05-19,1907.71,0.0,0.0,0.0,1995.0,-87.29,-4.38
2010-05-20,1840.88,0.0,0.0,0.0,1995.0,-154.12,-7.73
2010-05-21,1938.22,0.0,70.0,0.0,2065.0,-126.78,-6.14
2010-05-22,1938.22,0.0,0.0,0.0,2065.0,-126.78,-6.14
2010-05-23,1938.22,0.0,0.0,0.0,2065.0,-126.78,-6.14
2010-05-24,1931.59,0.0,0.0,0.0,2065.0,-133.41,-6.46
2010-05-25,1921.2,0.0,0.0,0.0,2065.0,-143.8,-6.96
2010-05-26,1885.57,0.0,0.0,0.0,2065.0,-179.43,-8.69
2010-05-27,1941.44,0.0,0.0,0.0,2065.0,-123.56,-5.98
2010-05-28,1922.74,0.0,0.0,0.0,2065.0,-142.26,-6.89
2010-05-29,1922.74,0.0,0.0,0.0,2065.0,-142.26,-6.89
2010-05-30,1922.74,0.0,0.0,0.0,2065.0,-142.26,-6.89
2010-05-31,1969.45,0.0,50.0,0.0,2115.0,-145.55,-6.88
2010-06-01,1930.06,0.0,0.0,0.0,2115.0,-184.94,-8.74
2010-06-02,1963.37,0.0,0.0,0.0,2115.0,-151.63,-7.17
2010-06-03,1990.0,0.0,0.0,0.0,2115.0,-125.0,-5.91
2010-06-04,1932.79,0.0,0.0,0.0,2115.0,-182.21,-8.62
2010-06-05,1932.79,0.0,0.0,0.0,2115.0,-182.21,-8.62
2010-06-06,1932.79,0.0,0.0,0.0,2115.0,-182.21,-8.62
2010-06-07,1923.25,0.0,0.0,0.0,2115.0,-191.75,-9.07
2010-06-08,1940.72,0.0,0.0,0.0,2115.0,-174.28,-8.24
2010-06-09,1912.04,0.0,0.0,0.0,2115.0,-202.96,-9.6
2010-06-10,1966.79,0.0,0.0,0.0,2115.0,-148.21,-7.01
2010-06-11,1970.57,0.0,0.0,0.0,2115.0,-144.43,-6.83
2010-06-12,1970.57,0.0,0.0,0.0,2115.0,-144.43,-6.83
2010-06-13,1993.76,0.0,25.0,0.0,2140.0,-146.24,-6.83
2010-06-14,1964.16,0.0,0.0,0.0,2140.0,-175.84,-8.22
2010-06-15,2004.06,0.0,0.0,0.0,2140.0,-135.94,-6.35
2010-06-16,1995.02,0.0,0.0,0.0,2140.0,-144.98,-6.77
2010-06-17,1999.12,0.0,0.0,0.0,2140.0,-140.88,-6.58
2010-06-18,2002.54,0.0,0.0,0.0,2140.0,-137.46,-6.42
2010-06-19,2002.54,0.0,0.0,0.0,2140.0,-137.46,-6.42
2010-06-20,2002.54,0.0,0.0,0.0,2140.0,-137.46,-6.42
2010-06-21,2002.03,0.0,0.0,0.0,2140.0,-137.97,-6.45
2010-06-22,1957.83,0.0,0.0,0.0,2140.0,-182.17,-8.51
2010-06-23,1980.37,0.0,29.0,0.0,2169.0,-188.63,-8.7
2010-06-24,1932.16,0.0,0.0,0.0,2169.0,-236.84,-10.92
2010-06-25,1926.86,0.0,0.0,0.0,2169.0,-242.14,-11.16
2010-06-26,1926.86,0.0,0.0,0.0,2169.0,-242.14,-11.16
2010-06-27,1926.86,0.0,0.0,0.0,2169.0,-242.14,-11.16
2010-06-28,1925.4,0.0,0.0,0.0,2169.0,-243.6,-11.23
2010-06-29,1891.72,0.0,0.0,0.0,2169.0,-277.28,-12.78
2010-06-30,1881.57,0.0,32.0,0.0,2201.0,-319.43,-14.51
2010-07-01,1894.97,0.0,26.0,0.0,2227.0,-332.03,-14.91
2010-07-02,1895.92,0.0,0.0,0.0,2227.0,-331.08,-14.87
2010-07-03,1895.92,0.0,0.0,0.0,2227.0,-331.08,-14.87
2010-07-04,1895.92,0.0,0.0,0.0,2227.0,-331.08,-14.87
2010-07-05,1889.15,0.0,0.0,0.0,2227.0,-337.85,-15.17
2010-07-06,1914.61,0.0,0.0,0.0,2227.0,-312.39,-14.03
2010-07-07,1974.14,0.0,0.0,0.0,2227.0,-252.86,-11.35
2010-07-08,2031.76,0.0,17.0,0.0,2244.0,-212.24,-9.46
2010-07-09,2034.68,0.0,0.0,0.0,2244.0,-209.32,-9.33
2010-07-10,2034.68,0.0,0.0,0.0,2244.0,-209.32,-9.33
2010-07-11,2034.68,0.0,0.0,0.0,2244.0,-209.32,-9.33
2010-07-12,2029.92,0.0,0.0,0.0,2244.0,-214.08,-9.54
2010-07-13,2052.27,0.0,0.0,0.0,2244.0,-191.73,-8.54
2010-07-14,2033.49,0.0,0.0,0.0,2244.0,-210.51,-9.38
2010-07-15,2040.98,0.0,0.0,0.0,2244.0,-203.02,-9.05
2010-07-16,1988.45,0.0,0.0,0.0,2244.0,-255.55,-11.39
2010-07-17,1988.45,0.0,0.0,0.0,2244.0,-255.55,-11.39
2010-07-18,1988.45,0.0,0.0,0.0,2244.0,-255.55,-11.39
2010-07-19,1994.24,0.0,0.0,0.0,2244.0,-249.76,-11.13
2010-07-20,2020.63,0.0,0.0,0.0,2244.0,-223.37,-9.95
2010-07-21,1989.18,0.0,0.0,0.0,2244.0,-254.82,-11.36
2010-07-22,2007.91,0.0,0.0,0.0,2244.0,-236.09,-10.52
2010-07-23,1998.89,0.0,0.0,0.0,2244.0,-245.11,-10.92
2010-07-24,2008.89,0.0,10.0,0.0,2254.0,-245.11,-10.87
2010-07-25,2008.89,0.0,0.0,0.0,2254.0,-245.11,-10.87
2010-07-26,2023.13,0.0,0.0,0.0,2254.0,-230.87,-10.24
2010-07-27,2049.32,0.0,0.0,0.0,2254.0,-204.68,-9.08
2010-07-28,2031.87,0.0,0.0,0.0,2254.0,-222.13,-9.86
2010-07-29,2003.01,0.0,0.0,0.0,2254.0,-250.99,-11.14
2010-07-30,2018.01,0.0,10.0,0.0,2264.0,-245.99,-10.87
2010-07-31,2018.01,0.0,0.0,0.0,2264.0,-245.99,-10.87
2010-08-01,2018.01,0.0,0.0,0.0,2264.0,-245.99,-10.87
2010-08-02,2028.52,0.0,0.0,0.0,2264.0,-235.48,-10.4
2010-08-03,2033.33,0.0,0.0,0.0,2264.0,-230.67,-10.19
2010-08-04,2046.52,0.0,0.0,0.0,2264.0,-217.48,-9.61
2010-08-05,2026.37,0.0,0.0,0.0,2264.0,-237.63,-10.5
2010-08-06,2032.36,0.0,0.0,0.0,2264.0,-231.64,-10.23
2010-08-07,2032.36,0.0,0.0,0.0,2264.0,-231.64,-10.23
2010-08-08,2032.36,0.0,0.0,0.0,2264.0,-231.64,-10.23
2010-08-09,2062.83,0.0,12.0,0.0,2276.0,-213.17,-9.37
2010-08-10,2060.13,0.0,0.0,0.0,2276.0,-215.87,-9.48
2010-08-11,2027.31,0.0,0.0,0.0,2276.0,-248.69,-10.93
2010-08-12,2033.27,0.0,0.0,0.0,2276.0,-242.73,-10.66
2010-08-13,2032.55,0.0,0.0,0.0,2276.0,-243.45,-10.7
2010-08-14,2032.55,0.0,0.0,0.0,2276.0,-243.45,-10.7
2010-08-15,2032.55,0.0,0.0,0.0,2276.0,-243.45,-10.7
2010-08-16,2026.95,0.0,0.0,0.0,2276.0,-249.05,-10.94
2010-08-17,2075.36,0.0,10.0,0.0,2286.0,-210.64,-9.21
2010-08-18,2071.05,0.0,0.0,0.0,2286.0,-214.95,-9.4
2010-08-19,2049.21,0.0,0.0,0.0,2286.0,-236.79,-10.36
2010-08-20,2046.05,0.0,0.0,0.0,2286.0,-239.95,-10.5
2010-08-21,2046.05,0.0,0.0,0.0,2286.0,-239.95,-10.5
2010-08-22,2046.05,0.0,0.0,0.0,2286.0,-239.95,-10.5
2010-08-23,2060.42,0.0,0.0,0.0,2286.0,-225.58,-9.87
2010-08-24,2040.17,0.0,0.0,0.0,2286.0,-245.83,-10.75
2010-08-25,2029.74,0.0,0.0,0.0,2286.0,-256.26,-11.21
2010-08-26,2019.38,0.0,0.0,0.0,2286.0,-266.62,-11.66
2010-08-27,2045.48,0.0,0.0,0.0,2286.0,-240.52,-10.52
2010-08-28,2045.48,0.0,0.0,0.0,2286.0,-240.52,-10.52
2010-08-29,2054.18,0.0,10.0,0.0,2296.0,-241.82,-10.53
2010-08-30,2033.4,0.0,0.0,0.0,2296.0,-262.6,-11.44
2010-08-31,2052.7,0.0,0.0,0.0,2296.0,-243.3,-10.6
2010-09-01,2095.08,0.0,0.0,0.0,2296.0,-200.92,-8.75
2010-09-02,2109.81,0.0,0.0,0.0,2296.0,-186.19,-8.11
2010-09-03,2135.31,0.0,0.0,0.0,2296.0,-160.69,-7.0
2010-09-04,2135.31,0.0,0.0,0.0,2296.0,-160.69,-7.0
2010-09-05,2135.31,0.0,0.0,0.0,2296.0,-160.69,-7.0
2010-09-06,2133.45,0.0,0.0,0.0,2296.0,-162.55,-7.08
2010-09-07,2125.93,0.0,0.0,0.0,2296.0,-170.07,-7.41
2010-09-08,2120.65,0.0,0.0,0.0,2296.0,-175.35,-7.64
2010-09-09,2136.89,0.0,0.0,0.0,2296.0,-159.11,-6.93
2010-09-10,2140.49,0.0,0.0,0.0,2296.0,-155.51,-6.77
2010-09-11,2140.49,0.0,0.0,0.0,2296.0,-155.51,-6.77
2010-09-12,2140.49,0.0,0.0,0.0,2296.0,-155.51,-6.77
2010-09-13,2152.28,0.0,0.0,0.0,2296.0,-143.72,-6.26
2010-09-14,2131.03,0.0,0.0,0.0,2296.0,-164.97,-7.18
2010-09-15,2126.31,0.0,0.0,0.0,2296.0,-169.69,-7.39
2010-09-16,2128.46,0.0,0.0,0.0,2296.0,-167.54,-7.3
2010-09-17,2115.06,0.0,10.0,0.0,2306.0,-190.94,-8.28
2010-09-18,2047.68,0.0,0.0,-78.0,2228.0,-180.32,-8.09
2010-09-19,2058.05,0.0,12.0,0.0,2240.0,-181.95,-8.12
2010-09-20,2100.16,0.0,0.0,0.0,2240.0,-139.84,-6.24
2010-09-21,2104.36,0.0,17.0,0.0,2257.0,-152.64,-6.76
2010-09-22,2089.11,0.0,0.0,0.0,2257.0,-167.89,-7.44
2010-09-23,2071.14,0.0,0.0,0.0,2257.0,-185.86,-8.24
2010-09-24,2092.39,0.0,0.0,0.0,2257.0,-164.61,-7.29
2010-09-25,2092.39,0.0,0.0,0.0,2257.0,-164.61,-7.29
2010-09-26,2092.39,0.0,0.0,0.0,2257.0,-164.61,-7.29
2010-09-27,2077.7,0.0,14.0,0.0,2271.0,-193.3,-8.51
2010-09-28,2086.03,0.0,10.0,0.0,2281.0,-194.97,-8.55
2010-09-29,2074.75,0.0,0.0,0.0,2281.0,-206.25,-9.04
2010-09-30,2073.56,0.0,0.0,0.0,2281.0,-207.44,-9.09
2010-10-01,2086.47,0.0,0.0,0.0,2281.0,-194.53,-8.53
2010-10-02,2086.47,0.0,0.0,0.0,2281.0,-194.53,-8.53
2010-10-03,2086.47,0.0,0.0,0.0,2281.0,-194.53,-8.53
2010-10-04,2069.95,0.0,0.0,0.0,2281.0,-211.05,-9.25
2010-10-05,2096.02,0.0,0.0,0.0,2281.0,-184.98,-8.11
2010-10-06,2101.03,0.0,0.0,0.0,2281.0,-179.97,-7.89
2010-10-07,2097.38,0.0,0.0,0.0,2281.0,-183.62,-8.05
2010-10-08,2095.06,0.0,0.0,0.0,2281.0,-185.94,-8.15
2010-10-09,2095.06,0.0,0.0,0.0,2281.0,-185.94,-8.15
2010-10-10,2095.06,0.0,0.0,0.0,2281.0,-185.94,-8.15
2010-10-11,2092.35,0.0,0.0,0.0,2281.0,-188.65,-8.27
2010-10-12,2107.49,0.0,0.0,0.0,2281.0,-173.51,-7.61
2010-10-13,2108.51,0.0,10.0,0.0,2291.0,-182.49,-7.97
2010-10-14,2093.03,0.0,0.0,0.0,2291.0,-197.97,-8.64
2010-10-15,2087.42,0.0,0.0,0.0,2291.0,-203.58,-8.89
2010-10-16,2087.42,0.0,0.0,0.0,2291.0,-203.58,-8.89
2010-10-17,2087.42,0.0,0.0,0.0,2291.0,-203.58,-8.89
2010-10-18,2114.54,0.0,0.0,0.0,2291.0,-176.46,-7.7
2010-10-19,2117.28,0.0,0.0,0.0,2291.0,-173.72,-7.58
2010-10-20,2116.57,0.0,0.0,0.0,2291.0,-174.43,-7.61
2010-10-21,2136.86,0.0,0.0,0.0,2291.0,-154.14,-6.73
2010-10-22,2133.5,0.0,0.0,0.0,2291.0,-157.5,-6.87
2010-10-23,2133.5,0.0,0.0,0.0,2291.0,-157.5,-6.87
2010-10-24,2133.5,0.0,0.0,0.0,2291.0,-157.5,-6.87
2010-10-25,2138.57,0.0,10.0,0.0,2301.0,-162.43,-7.06
2010-10-26,2119.99,0.0,0.0,0.0,2301.0,-181.01,-7.87
2010-10-27,2119.46,0.0,0.0,0.0,2301.0,-181.54,-7.89
2010-10-28,2120.16,0.0,0.0,0.0,2301.0,-180.84,-7.86
2010-10-29,2121.36,0.0,0.0,0.0,2301.0,-179.64,-7.81
2010-10-30,2121.36,0.0,0.0,0.0,2301.0,-179.64,-7.81
2010-10-31,2121.36,0.0,0.0,0.0,2301.0,-179.64,-7.81
2010-11-01,2091.51,0.0,0.0,0.0,2301.0,-209.49,-9.1
2010-11-02,2097.46,0.0,0.0,0.0,2301.0,-203.54,-8.85
2010-11-03,2114.06,0.0,0.0,0.0,2301.0,-186.94,-8.12
2010-11-04,2142.29,0.0,0.0,0.0,2301.0,-158.71,-6.9
2010-11-05,2134.94,0.0,0.0,0.0,2301.0,-166.06,-7.22
2010-11-06,2134.94,0.0,0.0,0.0,2301.0,-166.06,-7.22
2010-11-07,2134.94,0.0,0.0,0.0,2301.0,-166.06,-7.22
2010-11-08,2133.44,0.0,0.0,0.0,2301.0,-167.56,-7.28
2010-11-09,2146.57,0.0,0.0,0.0,2301.0,-154.43,-6.71
2010-11-10,2163.01,0.0,0.0,0.0,2301.0,-137.99,-6.0
2010-11-11,2145.09,0.0,0.0,0.0,2301.0,-155.91,-6.78
2010-11-12,2124.21,0.0,0.0,0.0,2301.0,-176.79,-7.68
2010-11-13,2124.21,0.0,0.0,0.0,2301.0,-176.79,-7.68
2010-11-14,2124.21,0.0,0.0,0.0,2301.0,-176.79,-7.68
2010-11-15,2128.65,0.0,0.0,0.0,2301.0,-172.35,-7.49
2010-11-16,2098.65,0.0,0.0,0.0,2301.0,-202.35,-8.79
2010-11-17,2121.91,0.0,0.0,0.0,2301.0,-179.09,-7.78
2010-11-18,2463.58,1496.0,376.0,0.0,2677.0,-213.42,-7.97
2010-11-19,2448.17,0.0,0.0,0.0,2677.0,-228.83,-8.55
2010-11-20,2448.17,0.0,0.0,0.0,2677.0,-228.83,-8.55
2010-11-21,2763.17,0.0,315.0,0.0,2992.0,-228.83,-7.65
2010-11-22,2751.23,0.0,0.0,0.0,2992.0,-240.77,-8.05
2010-11-23,2719.64,0.0,0.0,0.0,2992.0,-272.36,-9.1
2010-11-24,2764.64,0.0,0.0,0.0,2992.0,-227.36,-7.6
2010-11-25,2767.56,0.0,0.0,0.0,2992.0,-224.44,-7.5
2010-11-26,2732.87,0.0,0.0,0.0,2992.0,-259.13,-8.66
2010-11-27,2732.87,0.0,0.0,0.0,2992.0,-259.13,-8.66
2010-11-28,2732.87,0.0,0.0,0.0,2992.0,-259.13,-8.66
2010-11-29,2762.65,0.0,0.0,0.0,2992.0,-229.35,-7.67
2010-11-30,2747.49,0.0,0.0,0.0,2992.0,-244.51,-8.17
2010-12-01,2808.1,0.0,0.0,0.0,2992.0,-183.9,-6.15
2010-12-02,2944.7,0.0,134.0,0.0,3126.0,-181.3,-5.8
2010-12-03,2936.01,0.0,0.0,0.0,3126.0,-189.99,-6.08
2010-12-04,2936.01,0.0,0.0,0.0,3126.0,-189.99,-6.08
2010-12-05,2936.01,0.0,0.0,0.0,3126.0,-189.99,-6.08
2010-12-06,2899.75,0.0,0.0,0.0,3126.0,-226.25,-7.24
2010-12-07,3029.38,0.0,139.0,0.0,3265.0,-235.62,-7.22
2010-12-08,3022.92,0.0,0.0,0.0,3265.0,-242.08,-7.41
2010-12-09,3033.63,0.0,0.0,0.0,3265.0,-231.37,-7.09
2010-12-10,3037.85,0.0,0.0,0.0,3265.0,-227.15,-6.96
2010-12-11,3037.85,0.0,0.0,0.0,3265.0,-227.15,-6.96
2010-12-12,3037.85,0.0,0.0,0.0,3265.0,-227.15,-6.96
2010-12-13,3035.52,0.0,0.0,0.0,3265.0,-229.48,-7.03
2010-12-14,3022.34,0.0,0.0,0.0,3265.0,-242.66,-7.43
2010-12-15,3006.93,0.0,0.0,0.0,3265.0,-258.07,-7.9
2010-12-16,3042.29,0.0,0.0,0.0,3265.0,-222.71,-6.82
2010-12-17,3021.2,0.0,0.0,0.0,3265.0,-243.8,-7.47
2010-12-18,3021.2,0.0,0.0,0.0,3265.0,-243.8,-7.47
2010-12-19,3021.2,0.0,0.0,0.0,3265.0,-243.8,-7.47
2010-12-20,3047.53,0.0,0.0,0.0,3265.0,-217.47,-6.66
2010-12-21,3076.77,0.0,0.0,0.0,3265.0,-188.23,-5.77
2010-12-22,3093.6,0.0,0.0,0.0,3265.0,-171.4,-5.25
2010-12-23,3105.91,0.0,0.0,0.0,3265.0,-159.09,-4.87
2010-12-24,3105.63,0.0,0.0,0.0,3265.0,-159.37,-4.88
2010-12-25,3105.63,0.0,0.0,0.0,3265.0,-159.37,-4.88
2010-12-26,3105.63,0.0,0.0,0.0,3265.0,-159.37,-4.88
2010-12-27,3100.0,0.0,0.0,0.0,3265.0,-165.0,-5.05
2010-12-28,3100.37,0.0,0.0,0.0,3265.0,-164.63,-5.04
2010-12-29,3113.65,0.0,0.0,0.0,3265.0,-151.35,-4.64
2010-12-30,3083.42,0.0,0.0,0.0,3265.0,-181.58,-5.56
2010-12-31,3086.25,0.0,0.0,0.0,3265.0,-178.75,-5.47
2011-01-01,3086.25,0.0,0.0,0.0,3265.0,-178.75,-5.47
2011-01-02,3086.25,0.0,0.0,0.0,3265.0,-178.75,-5.47
2011-01-03,3093.13,0.0,0.0,0.0,3265.0,-171.87,-5.26
2011-01-04,3122.57,0.0,0.0,0.0,3265.0,-142.43,-4.36
2011-01-05,3128.42,0.0,0.0,0.0,3265.0,-136.58,-4.18
2011-01-06,3133.06,0.0,0.0,0.0,3265.0,-131.94,-4.04
2011-01-07,3134.34,0.0,0.0,0.0,3265.0,-130.66,-4.0
2011-01-08,3134.34,0.0,0.0,0.0,3265.0,-130.66,-4.0
2011-01-09,3134.34,0.0,0.0,0.0,3265.0,-130.66,-4.0
2011-01-10,3109.68,0.0,0.0,0.0,3265.0,-155.32,-4.76
2011-01-11,3144.23,0.0,0.0,0.0,3265.0,-120.77,-3.7
2011-01-12,3182.64,0.0,0.0,0.0,3265.0,-82.36,-2.52
2011-01-13,3162.84,0.0,0.0,0.0,3265.0,-102.16,-3.13
2011-01-14,3190.42,0.0,0.0,0.0,3265.0,-74.58,-2.28
2011-01-15,3190.42,0.0,0.0,0.0,3265.0,-74.58,-2.28
